,(PDH-CSV 4.0) (,\\YUUSUKE-VAIO\Memory\Available Bytes,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Connection Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Database Cache Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Free Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Granted Workspace Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Lock Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Optimizer Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Reserved Server Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\SQL Cache Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Stolen Server Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Log Pool Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Total Server Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Buffer cache hit ratio,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Page life expectancy,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Hit Ratio,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Pages
1052,07/23/2016 00:02:35,10044470711,1120,69560,226472.127,0,768,1008,0,,309955.4286,1400,257829.1429,100,20667.28571,24.52180478,5512.285714
1053,07/23/2016 00:02:50,10052610779,1120,69560,226671.746,0,768,1008,0,1608,310064,1400,257780.8571,100,20682.21429,24.49154505,5517.357143
1054,07/23/2016 00:02:05,10060750848,1120,69560,226871.3651,0,768,1008,0,1608,310172.5714,1400,257732.5714,100,20697.14286,24.46128532,5522.428571
1055,07/23/2016 00:03:20,10068890917,1120,69560,227070.9841,0,768,1008,0,1608,310281.1429,1400,257684.2857,100,20712.07143,24.43102559,5527.5
1056,07/23/2016 00:03:35,10077030985,1120,69560,227270.6032,0,768,1008,0,1608,310389.7143,1400,257636,100,20727,24.40076586,5532.571429
1057,07/23/2016 00:03:50,10085171054,1120,69560,227470.2222,0,768,1008,0,1608,310498.2857,1400,257587.7143,100,20741.92857,24.37050613,5537.642857
1058,07/23/2016 00:03:05,10093311122,1120,69560,227669.8413,0,768,1008,0,1608,310606.8571,1400,257539.4286,100,20756.85714,24.3402464,5542.714286
1059,07/23/2016 00:04:20,10101451191,1120,69560,227869.4603,0,768,1008,0,,310715.4286,1400,257491.1429,100,20771.78571,24.30998667,5547.785714
1060,07/23/2016 00:04:35,10109591259,1120,69560,228069.0794,0,768,1008,0,1608,310824,1400,257442.8571,100,20786.71429,24.27972694,5552.857143
1061,07/23/2016 00:04:50,10117731328,1120,69560,228268.6984,0,768,1008,0,1608,310932.5714,1400,257394.5714,100,20801.64286,24.24946721,5557.928571
1062,07/23/2016 00:04:05,10125871397,1120,69560,228468.3175,0,768,1008,0,1608,311041.1429,1400,257346.2857,100,20816.57143,24.21920748,5563
1063,07/23/2016 00:05:20,10134011465,1120,69560,228667.9365,0,768,1008,0,1608,311149.7143,1400,257298,100,20831.5,24.18894775,5568.071429
1064,07/23/2016 00:05:35,10142151534,1120,69560,228867.5556,0,768,1008,0,1608,311258.2857,1400,257249.7143,100,20846.42857,24.15868802,5573.142857
1065,07/23/2016 00:05:50,10150291602,1120,69560,229067.1746,0,768,1008,0,1608,311366.8571,1400,257201.4286,100,20861.35714,24.12842829,5578.214286
1066,07/23/2016 00:05:05,10158431671,1120,69560,229266.7937,0,768,1008,0,,311475.4286,1400,257153.1429,100,20876.28571,24.09816856,5583.285714
1067,07/23/2016 00:06:20,10166571739,1120,69560,229466.4127,0,768,1008,0,1608,311584,1400,257104.8571,100,20891.21429,24.06790883,5588.357143
1068,07/23/2016 00:06:50,10174711808,1120,69560,229666.0317,0,768,1008,0,1608,311692.5714,1400,257056.5714,100,20906.14286,24.0376491,5593.428571
1069,07/23/2016 00:06:05,10182851877,1120,69560,229865.6508,0,768,1008,0,1608,311801.1429,1400,257008.2857,100,20921.07143,24.00738938,5598.5
1070,07/23/2016 00:06:20,10190991945,1120,69560,230065.2698,0,768,1008,0,1608,311909.7143,1400,256960,100,20936,23.97712965,5603.571429
1071,07/23/2016 00:07:35,10199132014,1120,69560,230264.8889,0,768,1008,0,1608,312018.2857,1400,256911.7143,100,20950.92857,23.94686992,5608.642857
1072,07/23/2016 00:07:50,10207272082,1120,69560,230464.5079,0,768,1008,0,1608,312126.8571,1400,256863.4286,100,20965.85714,23.91661019,5613.714286
1073,07/23/2016 00:07:05,10215412151,1120,69560,230664.127,0,768,1008,0,,312235.4286,1400,256815.1429,100,20980.78571,23.88635046,5618.785714
1074,07/23/2016 00:07:20,10223552219,1120,69560,230863.746,0,768,1008,0,1608,312344,1400,256766.8571,100,20995.71429,23.85609073,5623.857143
1075,07/23/2016 00:08:35,10231692288,1120,69560,231063.3651,0,768,1008,0,1608,312452.5714,1400,256718.5714,100,21010.64286,23.825831,5628.928571
1076,07/23/2016 00:08:50,10239832357,1120,69560,231262.9841,0,768,1008,0,1608,312561.1429,1400,256670.2857,100,21025.57143,23.79557127,5634
1077,07/23/2016 00:08:05,10247972425,1120,69560,231462.6032,0,768,1008,0,1608,312669.7143,1400,256622,100,21040.5,23.76531154,5639.071429
1078,07/23/2016 00:08:20,10256112494,1120,69560,231662.2222,0,768,1008,0,1608,312778.2857,1400,256573.7143,100,21055.42857,23.73505181,5644.142857
1079,07/23/2016 00:09:35,10264252562,1120,69560,231861.8413,0,768,1008,0,1608,312886.8571,1400,256525.4286,100,21070.35714,23.70479208,5649.214286
1080,07/23/2016 00:09:50,10272392631,1120,69560,232061.4603,0,768,1008,0,,312995.4286,1400,256477.1429,100,21085.28571,23.67453235,5654.285714
1081,07/23/2016 00:09:05,10280532699,1120,69560,232261.0794,0,768,1008,0,1608,313104,1400,256428.8571,100,21100.21429,23.64427262,5659.357143
1082,07/23/2016 00:09:20,10288672768,1120,69560,232460.6984,0,768,1008,0,1608,313212.5714,1400,256380.5714,100,21115.14286,23.61401289,5664.428571
1083,07/23/2016 00:10:35,10296812837,1120,69560,232660.3175,0,768,1008,0,1608,313321.1429,1400,256332.2857,100,21130.07143,23.58375316,5669.5
1084,07/23/2016 00:10:50,10304952905,1120,69560,232859.9365,0,768,1008,0,1608,313429.7143,1400,256284,100,21145,23.55349343,5674.571429
1085,07/23/2016 00:10:05,10313092974,1120,69560,233059.5556,0,768,1008,0,1608,313538.2857,1400,256235.7143,100,21159.92857,23.5232337,5679.642857
1086,07/23/2016 00:10:20,10321233042,1120,69560,233259.1746,0,768,1008,0,1608,313646.8571,1400,256187.4286,100,21174.85714,23.49297397,5684.714286
1087,07/23/2016 00:11:35,10329373111,1120,69560,233458.7937,0,768,1008,0,,313755.4286,1400,256139.1429,100,21189.78571,23.46271424,5689.785714
1088,07/23/2016 00:11:50,10337513179,1120,69560,233658.4127,0,768,1008,0,1608,313864,1400,256090.8571,100,21204.71429,23.43245452,5694.857143
1089,07/23/2016 00:11:05,10345653248,1120,69560,233858.0317,0,768,1008,0,1608,313972.5714,1400,256042.5714,100,21219.64286,23.40219479,5699.928571
1090,07/23/2016 00:11:20,10353793317,1120,69560,234057.6508,0,768,1008,0,1608,314081.1429,1400,255994.2857,100,21234.57143,23.37193506,5705
1091,07/23/2016 00:12:50,10361933385,1120,69560,234257.2698,0,768,1008,0,1608,314189.7143,1400,255946,100,21249.5,23.34167533,5710.071429
1092,07/23/2016 00:12:05,10370073454,1120,69560,234456.8889,0,768,1008,0,1608,314298.2857,1400,255897.7143,100,21264.42857,23.3114156,5715.142857
1093,07/23/2016 00:12:20,10378213522,1120,69560,234656.5079,0,768,1008,0,1608,314406.8571,1400,255849.4286,100,21279.35714,23.28115587,5720.214286
1094,07/23/2016 00:12:35,10386353591,1120,69560,234856.127,0,768,1008,0,,314515.4286,1400,255801.1429,100,21294.28571,23.25089614,5725.285714
1095,07/23/2016 00:13:50,10394493659,1120,69560,235055.746,0,768,1008,0,1608,314624,1400,255752.8571,100,21309.21429,23.22063641,5730.357143
1096,07/23/2016 00:13:05,10402633728,1120,69560,235255.3651,0,768,1008,0,1608,314732.5714,1400,255704.5714,100,21324.14286,23.19037668,5735.428571
1097,07/23/2016 00:13:20,10410773797,1120,69560,235454.9841,0,768,1008,0,1608,314841.1429,1400,255656.2857,100,21339.07143,23.16011695,5740.5
1098,07/23/2016 00:13:35,10418913865,1120,69560,235654.6032,0,768,1008,0,1608,314949.7143,1400,255608,100,21354,23.12985722,5745.571429
1099,07/23/2016 00:14:50,10427053934,1120,69560,235854.2222,0,768,1008,0,1608,315058.2857,1400,255559.7143,100,21368.92857,23.09959749,5750.642857
1100,07/23/2016 00:14:05,10435194002,1120,69560,236053.8413,0,768,1008,0,1608,315166.8571,1400,255511.4286,100,21383.85714,23.06933776,5755.714286
1101,07/23/2016 00:14:20,10443334071,1120,69560,236253.4603,0,768,1008,0,,315275.4286,1400,255463.1429,100,21398.78571,23.03907803,5760.785714
1102,07/23/2016 00:14:35,10451474139,1120,69560,236453.0794,0,768,1008,0,1608,315384,1400,255414.8571,100,21413.71429,23.0088183,5765.857143
1103,07/23/2016 00:15:50,10459614208,1120,69560,236652.6984,0,768,1008,0,1608,315492.5714,1400,255366.5714,100,21428.64286,22.97855857,5770.928571
1104,07/23/2016 00:15:05,10467754277,1120,69560,236852.3175,0,768,1008,0,1608,315601.1429,1400,255318.2857,100,21443.57143,22.94829884,5776
1105,07/23/2016 00:15:20,10475894345,1120,69560,237051.9365,0,768,1008,0,1608,315709.7143,1400,255270,100,21458.5,22.91803911,5781.071429
1106,07/23/2016 00:15:35,10484034414,1120,69560,237251.5556,0,768,1008,0,1608,315818.2857,1400,255221.7143,100,21473.42857,22.88777938,5786.142857
1107,07/23/2016 00:16:50,10492174482,1120,69560,237451.1746,0,768,1008,0,1608,315926.8571,1400,255173.4286,100,21488.35714,22.85751965,5791.214286
1108,07/23/2016 00:16:05,10500314551,1120,69560,237650.7937,0,768,1008,0,,316035.4286,1400,255125.1429,100,21503.28571,22.82725993,5796.285714
1109,07/23/2016 00:16:20,10508454619,1120,69560,237850.4127,0,768,1008,0,1608,316144,1400,255076.8571,100,21518.21429,22.7970002,5801.357143
1110,07/23/2016 00:16:35,10516594688,1120,69560,238050.0317,0,768,1008,0,1608,316252.5714,1400,255028.5714,100,21533.14286,22.76674047,5806.428571
1111,07/23/2016 00:17:50,10524734757,1120,69560,238249.6508,0,768,1008,0,1608,316361.1429,1400,254980.2857,100,21548.07143,22.73648074,5811.5
1112,07/23/2016 00:17:05,10532874825,1120,69560,238449.2698,0,768,1008,0,1608,316469.7143,1400,254932,100,21563,22.70622101,5816.571429
1113,07/23/2016 00:17:20,10541014894,1120,69560,238648.8889,0,768,1008,0,1608,316578.2857,1400,254883.7143,100,21577.92857,22.67596128,5821.642857
1114,07/23/2016 00:17:50,10549154962,1120,69560,238848.5079,0,768,1008,0,1608,316686.8571,1400,254835.4286,100,21592.85714,22.64570155,5826.714286
1115,07/23/2016 00:18:05,10557295031,1120,69560,239048.127,0,768,1008,0,,316795.4286,1400,254787.1429,100,21607.78571,22.61544182,5831.785714
1116,07/23/2016 00:18:20,10565435099,1120,69560,239247.746,0,768,1008,0,1608,316904,1400,254738.8571,100,21622.71429,22.58518209,5836.857143
1117,07/23/2016 00:18:35,10573575168,1120,69560,239447.3651,0,768,1008,0,1608,317012.5714,1400,254690.5714,100,21637.64286,22.55492236,5841.928571
1118,07/23/2016 00:18:50,10581715237,1120,69560,239646.9841,0,768,1008,0,1608,317121.1429,1400,254642.2857,100,21652.57143,22.52466263,5847
1119,07/23/2016 00:19:05,10589855305,1120,69560,239846.6032,0,768,1008,0,1608,317229.7143,1400,254594,100,21667.5,22.4944029,5852.071429
1120,07/23/2016 00:19:20,10597995374,1120,69560,240046.2222,0,768,1008,0,1608,317338.2857,1400,254545.7143,100,21682.42857,22.46414317,5857.142857
1121,07/23/2016 00:19:35,10606135442,1120,69560,240245.8413,0,768,1008,0,1608,317446.8571,1400,254497.4286,100,21697.35714,22.43388344,5862.214286
1122,07/23/2016 00:19:50,10614275511,1120,69560,240445.4603,0,768,1008,0,,317555.4286,1400,254449.1429,100,21712.28571,22.40362371,5867.285714
1123,07/23/2016 00:20:05,10622415579,1120,69560,240645.0794,0,768,1008,0,1608,317664,1400,254400.8571,100,21727.21429,22.37336398,5872.357143
1124,07/23/2016 00:20:20,10630555648,1120,69560,240844.6984,0,768,1008,0,1608,317772.5714,1400,254352.5714,100,21742.14286,22.34310425,5877.428571
1125,07/23/2016 00:20:35,10638695717,1120,69560,241044.3175,0,768,1008,0,1608,317881.1429,1400,254304.2857,100,21757.07143,22.31284452,5882.5
1126,07/23/2016 00:20:50,10646835785,1120,69560,241243.9365,0,768,1008,0,1608,317989.7143,1400,254256,100,21772,22.28258479,5887.571429
1127,07/23/2016 00:21:05,10654975854,1120,69560,241443.5556,0,768,1008,0,1608,318098.2857,1400,254207.7143,100,21786.92857,22.25232507,5892.642857
1128,07/23/2016 00:21:20,10663115922,1120,69560,241643.1746,0,768,1008,0,1608,318206.8571,1400,254159.4286,100,21801.85714,22.22206534,5897.714286
1129,07/23/2016 00:21:35,10671255991,1120,69560,241842.7937,0,768,1008,0,,318315.4286,1400,254111.1429,100,21816.78571,22.19180561,5902.785714
1130,07/23/2016 00:21:50,10679396059,1120,69560,242042.4127,0,768,1008,0,1608,318424,1400,254062.8571,100,21831.71429,22.16154588,5907.857143
1131,07/23/2016 00:22:05,10687536128,1120,69560,242242.0317,0,768,1008,0,1608,318532.5714,1400,254014.5714,100,21846.64286,22.13128615,5912.928571
1132,07/23/2016 00:22:20,10695676197,1120,69560,242441.6508,0,768,1008,0,1608,318641.1429,1400,253966.2857,100,21861.57143,22.10102642,5918
1133,07/23/2016 00:22:35,10703816265,1120,69560,242641.2698,0,768,1008,0,1608,318749.7143,1400,253918,100,21876.5,22.07076669,5923.071429
1134,07/23/2016 00:22:50,10711956334,1120,69560,242840.8889,0,768,1008,0,1608,318858.2857,1400,253869.7143,100,21891.42857,22.04050696,5928.142857
1135,07/23/2016 00:23:05,10720096402,1120,69560,243040.5079,0,768,1008,0,1608,318966.8571,1400,253821.4286,100,21906.35714,22.01024723,5933.214286
1136,07/23/2016 00:23:20,10728236471,1120,69560,243240.127,0,768,1008,0,,319075.4286,1400,253773.1429,100,21921.28571,21.9799875,5938.285714
1137,07/23/2016 00:23:50,10736376539,1120,69560,243439.746,0,768,1008,0,1608,319184,1400,253724.8571,100,21936.21429,21.94972777,5943.357143
1138,07/23/2016 00:23:05,10744516608,1120,69560,243639.3651,0,768,1008,0,1608,319292.5714,1400,253676.5714,100,21951.14286,21.91946804,5948.428571
1139,07/23/2016 00:24:20,10752656677,1120,69560,243838.9841,0,768,1008,0,1608,319401.1429,1400,253628.2857,100,21966.07143,21.88920831,5953.5
1140,07/23/2016 00:24:35,10760796745,1120,69560,244038.6032,0,768,1008,0,1608,319509.7143,1400,253580,100,21981,21.85894858,5958.571429
1141,07/23/2016 00:24:50,10768936814,1120,69560,244238.2222,0,768,1008,0,1608,319618.2857,1400,253531.7143,100,21995.92857,21.82868885,5963.642857
1142,07/23/2016 00:24:05,10777076882,1120,69560,244437.8413,0,768,1008,0,1608,319726.8571,1400,253483.4286,100,22010.85714,21.79842912,5968.714286
1143,07/23/2016 00:25:20,10785216951,1120,69560,244637.4603,0,768,1008,0,,319835.4286,1400,253435.1429,100,22025.78571,21.76816939,5973.785714
1144,07/23/2016 00:25:35,10793357019,1120,69560,244837.0794,0,768,1008,0,1608,319944,1400,253386.8571,100,22040.71429,21.73790966,5978.857143
1145,07/23/2016 00:25:50,10801497088,1120,69560,245036.6984,0,768,1008,0,1608,320052.5714,1400,253338.5714,100,22055.64286,21.70764993,5983.928571
1146,07/23/2016 00:25:05,10809637157,1120,69560,245236.3175,0,768,1008,0,1608,320161.1429,1400,253290.2857,100,22070.57143,21.67739021,5989
1147,07/23/2016 00:26:20,10817777225,1120,69560,245435.9365,0,768,1008,0,1608,320269.7143,1400,253242,100,22085.5,21.64713048,5994.071429
1148,07/23/2016 00:26:35,10825917294,1120,69560,245635.5556,0,768,1008,0,1608,320378.2857,1400,253193.7143,100,22100.42857,21.61687075,5999.142857
1149,07/23/2016 00:26:50,10834057362,1120,69560,245835.1746,0,768,1008,0,1608,320486.8571,1400,253145.4286,100,22115.35714,21.58661102,6004.214286
1150,07/23/2016 00:26:05,10842197431,1120,69560,246034.7937,0,768,1008,0,,320595.4286,1400,253097.1429,100,22130.28571,21.55635129,6009.285714
1151,07/23/2016 00:27:20,10850337499,1120,69560,246234.4127,0,768,1008,0,1608,320704,1400,253048.8571,100,22145.21429,21.52609156,6014.357143
1152,07/23/2016 00:27:35,10858477568,1120,69560,246434.0317,0,768,1008,0,1608,320812.5714,1400,253000.5714,100,22160.14286,21.49583183,6019.428571
1153,07/23/2016 00:27:50,10866617637,1120,69560,246633.6508,0,768,1008,0,1608,320921.1429,1400,252952.2857,100,22175.07143,21.4655721,6024.5
1154,07/23/2016 00:27:05,10874757705,1120,69560,246833.2698,0,768,1008,0,1608,321029.7143,1400,252904,100,22190,21.43531237,6029.571429
1155,07/23/2016 00:28:20,10882897774,1120,69560,247032.8889,0,768,1008,0,1608,321138.2857,1400,252855.7143,100,22204.92857,21.40505264,6034.642857
1156,07/23/2016 00:28:35,10891037842,1120,69560,247232.5079,0,768,1008,0,1608,321246.8571,1400,252807.4286,100,22219.85714,21.37479291,6039.714286
1157,07/23/2016 00:28:50,10899177911,1120,69560,247432.127,0,768,1008,0,,321355.4286,1400,252759.1429,100,22234.78571,21.34453318,6044.785714
1158,07/23/2016 00:28:05,10907317979,1120,69560,247631.746,0,768,1008,0,1608,321464,1400,252710.8571,100,22249.71429,21.31427345,6049.857143
1159,07/23/2016 00:29:20,10915458048,1120,69560,247831.3651,0,768,1008,0,1608,321572.5714,1400,252662.5714,100,22264.64286,21.28401372,6054.928571
1160,07/23/2016 00:29:50,10923598117,1120,69560,248030.9841,0,768,1008,0,1608,321681.1429,1400,252614.2857,100,22279.57143,21.25375399,6060
1161,07/23/2016 00:29:05,10931738185,1120,69560,248230.6032,0,768,1008,0,1608,321789.7143,1400,252566,100,22294.5,21.22349426,6065.071429
1162,07/23/2016 00:29:20,10939878254,1120,69560,248430.2222,0,768,1008,0,1608,321898.2857,1400,252517.7143,100,22309.42857,21.19323453,6070.142857
1163,07/23/2016 00:30:35,10948018322,1120,69560,248629.8413,0,768,1008,0,1608,322006.8571,1400,252469.4286,100,22324.35714,21.1629748,6075.214286
1164,07/23/2016 00:30:50,10956158391,1120,69560,248829.4603,0,768,1008,0,,322115.4286,1400,252421.1429,100,22339.28571,21.13271507,6080.285714
1165,07/23/2016 00:30:05,10964298459,1120,69560,249029.0794,0,768,1008,0,1608,322224,1400,252372.8571,100,22354.21429,21.10245535,6085.357143
1166,07/23/2016 00:30:20,10972438528,1120,69560,249228.6984,0,768,1008,0,1608,322332.5714,1400,252324.5714,100,22369.14286,21.07219562,6090.428571
1167,07/23/2016 00:31:35,10980578597,1120,69560,249428.3175,0,768,1008,0,1608,322441.1429,1400,252276.2857,100,22384.07143,21.04193589,6095.5
1168,07/23/2016 00:31:50,10988718665,1120,69560,249627.9365,0,768,1008,0,1608,322549.7143,1400,252228,100,22399,21.01167616,6100.571429
1169,07/23/2016 00:31:05,10996858734,1120,69560,249827.5556,0,768,1008,0,1608,322658.2857,1400,252179.7143,100,22413.92857,20.98141643,6105.642857
1170,07/23/2016 00:31:20,11004998802,1120,69560,250027.1746,0,768,1008,0,1608,322766.8571,1400,252131.4286,100,22428.85714,20.9511567,6110.714286
1171,07/23/2016 00:32:35,11013138871,1120,69560,250226.7937,0,768,1008,0,,322875.4286,1400,252083.1429,100,22443.78571,20.92089697,6115.785714
1172,07/23/2016 00:32:50,11021278939,1120,69560,250426.4127,0,768,1008,0,1608,322984,1400,252034.8571,100,22458.71429,20.89063724,6120.857143
1173,07/23/2016 00:32:05,11029419008,1120,69560,250626.0317,0,768,1008,0,1608,323092.5714,1400,251986.5714,100,22473.64286,20.86037751,6125.928571
1174,07/23/2016 00:32:20,11037559077,1120,69560,250825.6508,0,768,1008,0,1608,323201.1429,1400,251938.2857,100,22488.57143,20.83011778,6131
1175,07/23/2016 00:33:35,11045699145,1120,69560,251025.2698,0,768,1008,0,1608,323309.7143,1400,251890,100,22503.5,20.79985805,6136.071429
1176,07/23/2016 00:33:50,11053839214,1120,69560,251224.8889,0,768,1008,0,1608,323418.2857,1400,251841.7143,100,22518.42857,20.76959832,6141.142857
1177,07/23/2016 00:33:05,11061979282,1120,69560,251424.5079,0,768,1008,0,1608,323526.8571,1400,251793.4286,100,22533.35714,20.73933859,6146.214286
1178,07/23/2016 00:33:20,11070119351,1120,69560,251624.127,0,768,1008,0,,323635.4286,1400,251745.1429,100,22548.28571,20.70907886,6151.285714
1179,07/23/2016 00:34:35,11078259419,1120,69560,251823.746,0,768,1008,0,1608,323744,1400,251696.8571,100,22563.21429,20.67881913,6156.357143
1180,07/23/2016 00:34:50,11086399488,1120,69560,252023.3651,0,768,1008,0,1608,323852.5714,1400,251648.5714,100,22578.14286,20.6485594,6161.428571
1181,07/23/2016 00:34:05,11094539557,1120,69560,252222.9841,0,768,1008,0,1608,323961.1429,1400,251600.2857,100,22593.07143,20.61829967,6166.5
1182,07/23/2016 00:34:20,11102679625,1120,69560,252422.6032,0,768,1008,0,1608,324069.7143,1400,251552,100,22608,20.58803994,6171.571429
1183,07/23/2016 00:35:50,11110819694,1120,69560,252622.2222,0,768,1008,0,1608,324178.2857,1400,251503.7143,100,22622.92857,20.55778021,6176.642857
1184,07/23/2016 00:35:05,11118959762,1120,69560,252821.8413,0,768,1008,0,1608,324286.8571,1400,251455.4286,100,22637.85714,20.52752048,6181.714286
1185,07/23/2016 00:35:20,11127099831,1120,69560,253021.4603,0,768,1008,0,,324395.4286,1400,251407.1429,100,22652.78571,20.49726076,6186.785714
1186,07/23/2016 00:35:35,11135239899,1120,69560,253221.0794,0,768,1008,0,1608,324504,1400,251358.8571,100,22667.71429,20.46700103,6191.857143
1187,07/23/2016 00:36:50,11143379968,1120,69560,253420.6984,0,768,1008,0,1608,324612.5714,1400,251310.5714,100,22682.64286,20.4367413,6196.928571
1188,07/23/2016 00:36:05,11151520037,1120,69560,253620.3175,0,768,1008,0,1608,324721.1429,1400,251262.2857,100,22697.57143,20.40648157,6202
1189,07/23/2016 00:36:20,11159660105,1120,69560,253819.9365,0,768,1008,0,1608,324829.7143,1400,251214,100,22712.5,20.37622184,6207.071429
1190,07/23/2016 00:36:35,11167800174,1120,69560,254019.5556,0,768,1008,0,1608,324938.2857,1400,251165.7143,100,22727.42857,20.34596211,6212.142857
1191,07/23/2016 00:37:50,11175940242,1120,69560,254219.1746,0,768,1008,0,1608,325046.8571,1400,251117.4286,100,22742.35714,20.31570238,6217.214286
1192,07/23/2016 00:37:05,11184080311,1120,69560,254418.7937,0,768,1008,0,,325155.4286,1400,251069.1429,100,22757.28571,20.28544265,6222.285714
1193,07/23/2016 00:37:20,11192220379,1120,69560,254618.4127,0,768,1008,0,1608,325264,1400,251020.8571,100,22772.21429,20.25518292,6227.357143
1194,07/23/2016 00:37:35,11200360448,1120,69560,254818.0317,0,768,1008,0,1608,325372.5714,1400,250972.5714,100,22787.14286,20.22492319,6232.428571
1195,07/23/2016 00:38:50,11208500517,1120,69560,255017.6508,0,768,1008,0,1608,325481.1429,1400,250924.2857,100,22802.07143,20.19466346,6237.5
1196,07/23/2016 00:38:05,11216640585,1120,69560,255217.2698,0,768,1008,0,1608,325589.7143,1400,250876,100,22817,20.16440373,6242.571429
1197,07/23/2016 00:38:20,11224780654,1120,69560,255416.8889,0,768,1008,0,1608,325698.2857,1400,250827.7143,100,22831.92857,20.134144,6247.642857
1198,07/23/2016 00:38:35,11232920722,1120,69560,255616.5079,0,768,1008,0,1608,325806.8571,1400,250779.4286,100,22846.85714,20.10388427,6252.714286
1199,07/23/2016 00:39:50,11241060791,1120,69560,255816.127,0,768,1008,0,,325915.4286,1400,250731.1429,100,22861.78571,20.07362454,6257.785714
1200,07/23/2016 00:39:05,11249200859,1120,69560,256015.746,0,768,1008,0,1608,326024,1400,250682.8571,100,22876.71429,20.04336481,6262.857143
1201,07/23/2016 00:39:20,11257340928,1120,69560,256215.3651,0,768,1008,0,1608,326132.5714,1400,250634.5714,100,22891.64286,20.01310508,6267.928571
1202,07/23/2016 00:39:35,11265480997,1120,69560,256414.9841,0,768,1008,0,1608,326241.1429,1400,250586.2857,100,22906.57143,19.98284535,6273
1203,07/23/2016 00:40:50,11273621065,1120,69560,256614.6032,0,768,1008,0,1608,326349.7143,1400,250538,100,22921.5,19.95258562,6278.071429
1204,07/23/2016 00:40:05,11281761134,1120,69560,256814.2222,0,768,1008,0,1608,326458.2857,1400,250489.7143,100,22936.42857,19.9223259,6283.142857
1205,07/23/2016 00:40:20,11289901202,1120,69560,257013.8413,0,768,1008,0,1608,326566.8571,1400,250441.4286,100,22951.35714,19.89206617,6288.214286
1206,07/23/2016 00:40:50,11298041271,1120,69560,257213.4603,0,768,1008,0,,326675.4286,1400,250393.1429,100,22966.28571,19.86180644,6293.285714
1207,07/23/2016 00:41:05,11306181339,1120,69560,257413.0794,0,768,1008,0,1608,326784,1400,250344.8571,100,22981.21429,19.83154671,6298.357143
1208,07/23/2016 00:41:20,11314321408,1120,69560,257612.6984,0,768,1008,0,1608,326892.5714,1400,250296.5714,100,22996.14286,19.80128698,6303.428571
1209,07/23/2016 00:41:35,11322461477,1120,69560,257812.3175,0,768,1008,0,1608,327001.1429,1400,250248.2857,100,23011.07143,19.77102725,6308.5
1210,07/23/2016 00:41:50,11330601545,1120,69560,258011.9365,0,768,1008,0,1608,327109.7143,1400,250200,100,23026,19.74076752,6313.571429
1211,07/23/2016 00:42:05,11338741614,1120,69560,258211.5556,0,768,1008,0,1608,327218.2857,1400,250151.7143,100,23040.92857,19.71050779,6318.642857
1212,07/23/2016 00:42:20,11346881682,1120,69560,258411.1746,0,768,1008,0,1608,327326.8571,1400,250103.4286,100,23055.85714,19.68024806,6323.714286
1213,07/23/2016 00:42:35,11355021751,1120,69560,258610.7937,0,768,1008,0,,327435.4286,1400,250055.1429,100,23070.78571,19.64998833,6328.785714
1214,07/23/2016 00:42:50,11363161819,1120,69560,258810.4127,0,768,1008,0,1608,327544,1400,250006.8571,100,23085.71429,19.6197286,6333.857143
1215,07/23/2016 00:43:05,11371301888,1120,69560,259010.0317,0,768,1008,0,1608,327652.5714,1400,249958.5714,100,23100.64286,19.58946887,6338.928571
1216,07/23/2016 00:43:20,11379441957,1120,69560,259209.6508,0,768,1008,0,1608,327761.1429,1400,249910.2857,100,23115.57143,19.55920914,6344
1217,07/23/2016 00:43:35,11387582025,1120,69560,259409.2698,0,768,1008,0,1608,327869.7143,1400,249862,100,23130.5,19.52894941,6349.071429
1218,07/23/2016 00:43:50,11395722094,1120,69560,259608.8889,0,768,1008,0,1608,327978.2857,1400,249813.7143,100,23145.42857,19.49868968,6354.142857
1219,07/23/2016 00:44:05,11403862162,1120,69560,259808.5079,0,768,1008,0,1608,328086.8571,1400,249765.4286,100,23160.35714,19.46842995,6359.214286
